Date,Open,High,Low,Close,Volume,Adj Close,MA240,DIFF
2011-07-08,880000.0,888000.0,873000.0,885000.0,241400,854248.11,,
2011-07-11,880000.0,880000.0,862000.0,865000.0,319400,834943.07,,
2011-07-12,860000.0,861000.0,846000.0,850000.0,247900,820464.29,,
2011-07-13,848000.0,855000.0,836000.0,843000.0,328600,813707.52,,
2011-07-14,835000.0,835000.0,823000.0,831000.0,407200,802124.5,,
2011-07-15,830000.0,840000.0,821000.0,832000.0,272400,803089.75,,
2011-07-18,828000.0,830000.0,811000.0,813000.0,363700,784749.96,,
2011-07-19,806000.0,827000.0,806000.0,822000.0,290700,793437.23,,
2011-07-20,840000.0,854000.0,839000.0,851000.0,421500,821429.54,,
2011-07-21,846000.0,851000.0,832000.0,842000.0,206800,812742.27,,
2011-07-22,850000.0,856000.0,842000.0,850000.0,243500,820464.29,,
2011-07-25,850000.0,850000.0,834000.0,847000.0,189900,817568.53,,
2011-07-26,843000.0,851000.0,840000.0,850000.0,225100,820464.29,,
2011-07-27,848000.0,848000.0,836000.0,845000.0,201500,815638.03,,
2011-07-28,828000.0,840000.0,826000.0,837000.0,272400,807916.01,,
2011-07-29,846000.0,852000.0,837000.0,844000.0,301700,814672.77,,
2011-08-01,855000.0,875000.0,855000.0,870000.0,388600,839769.33,,
2011-08-02,853000.0,859000.0,850000.0,852000.0,269700,822394.79,,
2011-08-03,840000.0,844000.0,824000.0,833000.0,408300,804055.0,,
2011-08-04,839000.0,839000.0,815000.0,821000.0,346100,792471.98,,
2011-08-05,792000.0,805000.0,789000.0,789000.0,607800,761583.91,,
2011-08-08,770000.0,789000.0,760000.0,760000.0,605900,733591.6,,
2011-08-09,750000.0,753000.0,696000.0,724000.0,985900,698842.52,,
2011-08-10,760000.0,760000.0,720000.0,720000.0,984800,694981.51,,
2011-08-11,688000.0,725000.0,688000.0,708000.0,791600,683398.49,,
2011-08-12,721000.0,722000.0,700000.0,707000.0,676800,682433.24,,
2011-08-16,735000.0,750000.0,726000.0,750000.0,600800,723939.08,,
2011-08-17,751000.0,760000.0,741000.0,752000.0,292900,725869.58,,
2011-08-18,748000.0,749000.0,703000.0,709000.0,706700,684363.74,,
2011-08-19,688000.0,697000.0,672000.0,680000.0,579400,656371.43,,
2011-08-22,684000.0,702000.0,683000.0,691000.0,418000,666989.2,,
2011-08-23,700000.0,735000.0,699000.0,723000.0,492300,697877.27,,
2011-08-24,724000.0,735000.0,700000.0,708000.0,370100,683398.49,,
2011-08-25,737000.0,738000.0,721000.0,725000.0,380700,699807.77,,
2011-08-26,717000.0,734000.0,717000.0,726000.0,212200,700773.03,,
2011-08-29,742000.0,742000.0,724000.0,733000.0,260000,707529.79,,
2011-08-30,741000.0,748000.0,736000.0,742000.0,252500,716217.06,,
2011-08-31,747000.0,747000.0,731000.0,744000.0,289900,718147.56,,
2011-09-01,759000.0,788000.0,744000.0,771000.0,716600,744209.37,,
2011-09-02,765000.0,781000.0,763000.0,769000.0,258300,742278.87,,
2011-09-05,755000.0,756000.0,730000.0,731000.0,277000,705599.29,,
2011-09-06,726000.0,736000.0,710000.0,727000.0,264200,701738.28,,
2011-09-07,733000.0,778000.0,733000.0,773000.0,350200,746139.87,,
2011-09-08,780000.0,802000.0,778000.0,798000.0,574600,770271.18,,
2011-09-09,785000.0,812000.0,777000.0,780000.0,361600,752896.64,,
2011-09-14,780000.0,781000.0,741000.0,753000.0,550800,726834.83,,
2011-09-15,784000.0,784000.0,765000.0,771000.0,426300,744209.37,,
2011-09-16,794000.0,811000.0,792000.0,798000.0,476200,770271.18,,
2011-09-19,800000.0,814000.0,788000.0,808000.0,246500,779923.7,,
2011-09-20,811000.0,818000.0,796000.0,811000.0,279900,782819.45,,
2011-09-21,819000.0,828000.0,801000.0,813000.0,341200,784749.96,,
2011-09-22,796000.0,800000.0,778000.0,790000.0,306600,762549.16,,
2011-09-23,764000.0,780000.0,751000.0,758000.0,436400,731661.09,,
2011-09-26,760000.0,787000.0,759000.0,775000.0,480300,748070.38,,
2011-09-27,805000.0,805000.0,791000.0,804000.0,330500,776062.69,,
2011-09-28,824000.0,825000.0,791000.0,807000.0,486300,778958.45,,
2011-09-29,804000.0,848000.0,804000.0,837000.0,553500,807916.01,,
2011-09-30,830000.0,840000.0,811000.0,840000.0,515600,810811.77,,
2011-10-04,805000.0,832000.0,796000.0,828000.0,657900,799228.74,,
2011-10-05,824000.0,850000.0,817000.0,842000.0,642000,812742.27,,
2011-10-06,874000.0,879000.0,842000.0,855000.0,599300,825290.55,,
2011-10-07,865000.0,881000.0,850000.0,860000.0,530100,830116.81,,
2011-10-10,878000.0,885000.0,872000.0,874000.0,344900,843630.34,,
2011-10-11,885000.0,885000.0,869000.0,881000.0,458300,850387.1,,
2011-10-12,872000.0,899000.0,870000.0,898000.0,430500,866796.39,,
2011-10-13,898000.0,899000.0,881000.0,890000.0,325300,859074.37,,
2011-10-14,871000.0,894000.0,871000.0,886000.0,217000,855213.36,,
2011-10-17,890000.0,895000.0,881000.0,890000.0,213500,859074.37,,
2011-10-18,875000.0,893000.0,871000.0,883000.0,276800,852317.61,,
2011-10-19,885000.0,886000.0,870000.0,886000.0,214000,855213.36,,
2011-10-20,886000.0,920000.0,883000.0,907000.0,568700,875483.66,,
2011-10-21,920000.0,925000.0,907000.0,917000.0,466100,885136.18,,
2011-10-24,913000.0,943000.0,911000.0,941000.0,375300,908302.23,,
2011-10-25,936000.0,951000.0,935000.0,945000.0,364100,912163.24,,
2011-10-26,933000.0,946000.0,927000.0,934000.0,250000,901545.46,,
2011-10-27,929000.0,939000.0,919000.0,924000.0,348800,891892.94,,
2011-10-28,928000.0,946000.0,927000.0,945000.0,537600,912163.24,,
2011-10-31,941000.0,970000.0,933000.0,968000.0,475800,934364.03,,
2011-11-01,968000.0,999000.0,962000.0,990000.0,619600,955599.58,,
2011-11-02,970000.0,978000.0,966000.0,971000.0,569000,937259.79,,
2011-11-03,962000.0,971000.0,958000.0,967000.0,328100,933398.78,,
2011-11-04,983000.0,1005000.0,982000.0,1005000.0,534000,970078.36,,
2011-11-07,996000.0,1000000.0,986000.0,993000.0,280300,958495.34,,
2011-11-08,986000.0,990000.0,965000.0,970000.0,341300,936294.54,,
2011-11-09,970000.0,988000.0,966000.0,985000.0,386000,950773.32,,
2011-11-10,967000.0,973000.0,935000.0,935000.0,620100,902510.71,,
2011-11-11,945000.0,984000.0,930000.0,983000.0,484900,948842.82,,
2011-11-14,988000.0,1002000.0,987000.0,996000.0,282700,961391.09,,
2011-11-15,986000.0,1000000.0,980000.0,996000.0,234700,961391.09,,
2011-11-16,995000.0,1003000.0,973000.0,975000.0,338600,941120.8,,
2011-11-17,982000.0,992000.0,961000.0,980000.0,258800,945947.06,,
2011-11-18,971000.0,977000.0,962000.0,963000.0,326200,929537.77,,
2011-11-21,951000.0,960000.0,942000.0,950000.0,255800,916989.5,,
2011-11-22,950000.0,971000.0,943000.0,963000.0,240800,929537.77,,
2011-11-23,948000.0,960000.0,935000.0,935000.0,306700,902510.71,,
2011-11-24,922000.0,953000.0,921000.0,943000.0,273600,910232.73,,
2011-11-25,929000.0,953000.0,929000.0,947000.0,233700,914093.74,,
2011-11-28,959000.0,982000.0,958000.0,978000.0,314400,944016.56,,
2011-11-29,990000.0,1005000.0,986000.0,1005000.0,551700,970078.36,,
2011-11-30,1000000.0,1010000.0,996000.0,1004000.0,391500,969113.11,,
2011-12-01,1035000.0,1080000.0,1029000.0,1074000.0,694300,1036680.76,,
2011-12-02,1061000.0,1071000.0,1040000.0,1050000.0,438300,1013514.71,,
2011-12-05,1069000.0,1073000.0,1058000.0,1066000.0,296900,1028958.74,,
2011-12-06,1057000.0,1070000.0,1041000.0,1044000.0,290500,1007723.19,,
2011-12-07,1050000.0,1068000.0,1041000.0,1056000.0,394900,1019306.22,,
2011-12-08,1057000.0,1083000.0,1046000.0,1064000.0,517800,1027028.24,,
2011-12-09,1049000.0,1074000.0,1037000.0,1053000.0,276000,1016410.46,,
2011-12-12,1063000.0,1084000.0,1060000.0,1084000.0,243200,1046333.28,,
2011-12-13,1074000.0,1075000.0,1050000.0,1050000.0,264200,1013514.71,,
2011-12-14,1034000.0,1045000.0,1025000.0,1040000.0,421200,1003862.19,,
2011-12-15,1029000.0,1036000.0,1015000.0,1015000.0,339200,979730.88,,
2011-12-16,1021000.0,1045000.0,1020000.0,1045000.0,245200,1008688.45,,
2011-12-19,1045000.0,1045000.0,984000.0,1007000.0,409700,972008.87,859768.0208750007,112240.84912499925
2011-12-20,1008000.0,1029000.0,1007000.0,1012000.0,275000,976835.13,859987.518083334,116847.61191666604
2011-12-21,1035000.0,1057000.0,1031000.0,1057000.0,408000,1020271.47,860388.0000416673,159883.46995833272
2011-12-22,1045000.0,1053000.0,1041000.0,1052000.0,212600,1015445.21,860832.6840416673,154612.5259583327
2011-12-23,1056000.0,1074000.0,1056000.0,1068000.0,245900,1030889.24,861389.9517500006,169499.2882499994
2011-12-26,1067000.0,1075000.0,1066000.0,1066000.0,124300,1028958.74,861975.3509166673,166983.38908333273
2011-12-27,1068000.0,1080000.0,1053000.0,1073000.0,222600,1035715.5,862604.9811250006,173110.51887499937
2011-12-28,1073000.0,1073000.0,1060000.0,1061000.0,220400,1028927.12,863222.4042916673,165704.71570833272
2011-12-29,1062000.0,1077000.0,1057000.0,1058000.0,218400,1026017.81,863759.3743750006,162258.43562499946
2011-12-30,1058000.0,1058000.0,1058000.0,1058000.0,0,1026017.81,864328.5002083338,161689.30979166622
2012-01-02,1070000.0,1080000.0,1065000.0,1080000.0,263000,1047352.77,864942.3075833339,182410.4624166661
2012-01-03,1093000.0,1105000.0,1092000.0,1105000.0,338500,1071597.05,865592.8212916673,206004.22870833275
2012-01-04,1105000.0,1110000.0,1075000.0,1080000.0,342000,1047352.77,866061.9278333341,181290.84216666594
2012-01-05,1073000.0,1079000.0,1055000.0,1055000.0,345900,1023108.5,866317.4715416675,156791.02845833253
2012-01-06,1056000.0,1066000.0,1030000.0,1040000.0,376300,1008561.93,866572.6965416675,141989.2334583326
2012-01-09,1040000.0,1041000.0,1015000.0,1016000.0,385600,985287.42,866775.1585416675,118512.26145833253
2012-01-10,1021000.0,1036000.0,1021000.0,1026000.0,408200,994985.14,867018.0277083341,127967.11229166586
2012-01-11,1017000.0,1024000.0,1014000.0,1021000.0,382200,990136.28,867224.6154166675,122911.66458333249
2012-01-12,1016000.0,1029000.0,1011000.0,1028000.0,370200,996924.68,867367.0404166675,129557.63958333258
2012-01-13,1028000.0,1050000.0,1026000.0,1046000.0,292600,1014380.56,867598.2760833341,146782.28391666594
2012-01-16,1040000.0,1040000.0,1020000.0,1030000.0,232200,998864.22,867700.5488750008,131163.67112499918
2012-01-17,1041000.0,1048000.0,1024000.0,1036000.0,341600,1004682.85,867943.6305000008,136739.2194999992
2012-01-18,1051000.0,1052000.0,1022000.0,1030000.0,307100,998864.22,868154.4289166675,130709.7910833325
2012-01-19,1038000.0,1072000.0,1037000.0,1072000.0,447700,1039594.61,868579.1514166675,171015.45858333248
2012-01-20,1090000.0,1105000.0,1076000.0,1105000.0,511000,1071597.05,869181.4315416677,202415.61845833238
2012-01-23,1105000.0,1105000.0,1105000.0,1105000.0,0,1071597.05,869787.731125001,201809.31887499907
2012-01-24,1105000.0,1105000.0,1105000.0,1105000.0,0,1071597.05,870490.4979166676,201106.55208333244
2012-01-25,1092000.0,1125000.0,1092000.0,1114000.0,455000,1080324.99,871314.0399166677,209010.95008333225
2012-01-26,1116000.0,1121000.0,1094000.0,1113000.0,353100,1079355.22,871980.8015000011,207374.41849999886
2012-01-27,1120000.0,1125000.0,1111000.0,1125000.0,254800,1090992.47,872675.9542916677,218316.5157083323
2012-01-30,1129000.0,1130000.0,1109000.0,1115000.0,327000,1081294.76,873382.953000001,207911.80699999898
2012-01-31,1105000.0,1120000.0,1089000.0,1107000.0,434600,1073536.59,874021.4507916677,199515.1392083324
2012-02-01,1107000.0,1107000.0,1078000.0,1079000.0,456900,1046383.0,874522.6918333343,171860.30816666572
2012-02-02,1086000.0,1104000.0,1068000.0,1080000.0,448000,1047352.77,875076.2072083342,172276.56279166578
2012-02-03,1071000.0,1084000.0,1056000.0,1066000.0,356000,1033775.98,875613.3472916675,158162.6327083325
2012-02-06,1084000.0,1091000.0,1066000.0,1074000.0,316700,1041534.15,876214.9687916675,165319.18120833253
2012-02-07,1077000.0,1096000.0,1073000.0,1093000.0,238400,1059959.8,876897.3833333342,183062.4166666658
2012-02-08,1099000.0,1100000.0,1084000.0,1092000.0,236100,1058990.03,877587.8155416675,181402.2144583325
2012-02-09,1087000.0,1090000.0,1060000.0,1084000.0,480100,1051231.86,878257.9804583342,172973.8795416659
2012-02-10,1084000.0,1084000.0,1061000.0,1062000.0,371500,1029896.89,878859.3470000009,151037.54299999913
2012-02-13,1069000.0,1089000.0,1067000.0,1083000.0,320300,1050262.09,879525.4712083342,170736.61879166588
2012-02-14,1084000.0,1089000.0,1074000.0,1080000.0,246300,1047352.77,880091.0449583343,167261.72504166572
2012-02-15,1098000.0,1138000.0,1092000.0,1135000.0,570400,1100690.18,881035.6171250009,219654.562874999
2012-02-16,1130000.0,1140000.0,1121000.0,1135000.0,308200,1100690.18,882008.3255833343,218681.85441666562
2012-02-17,1159000.0,1180000.0,1156000.0,1176000.0,346100,1140450.8,883182.8784583342,257267.9215416658
2012-02-20,1178000.0,1194000.0,1166000.0,1175000.0,296200,1139481.03,884449.8578333344,255031.17216666567
2012-02-21,1175000.0,1198000.0,1165000.0,1180000.0,216100,1144329.88,885753.1186250009,258576.76137499895
2012-02-22,1182000.0,1200000.0,1172000.0,1197000.0,235500,1160815.99,886972.3317916676,273843.6582083324
2012-02-23,1173000.0,1179000.0,1151000.0,1160000.0,465100,1124934.46,888202.8172916677,236731.64270833228
2012-02-24,1153000.0,1186000.0,1153000.0,1180000.0,284800,1144329.88,889409.6108750011,254920.26912499883
2012-02-27,1174000.0,1180000.0,1159000.0,1171000.0,165400,1135601.94,890563.9601666677,245037.97983333224
2012-02-28,1196000.0,1200000.0,1181000.0,1185000.0,332900,1149178.74,891770.860000001,257407.87999999896
2012-02-29,1191000.0,1209000.0,1191000.0,1206000.0,345500,1169543.93,893066.6342500009,276477.295749999
2012-03-01,1206000.0,1206000.0,1206000.0,1206000.0,0,1169543.93,894422.700500001,275121.22949999897
2012-03-02,1215000.0,1217000.0,1179000.0,1182000.0,360400,1146269.43,895689.828625001,250579.60137499892
2012-03-05,1190000.0,1191000.0,1166000.0,1174000.0,223500,1138511.26,896896.494750001,241614.765249999
2012-03-06,1179000.0,1193000.0,1167000.0,1180000.0,211400,1144329.88,898006.821125001,246323.05887499894
2012-03-07,1175000.0,1183000.0,1165000.0,1172000.0,230400,1136571.71,899060.7050000009,237511.00499999907
2012-03-08,1180000.0,1186000.0,1165000.0,1180000.0,405400,1144329.88,900146.9145833342,244182.96541666565
2012-03-09,1191000.0,1231000.0,1188000.0,1230000.0,364500,1192818.44,901394.9651666675,291423.47483333247
2012-03-12,1224000.0,1226000.0,1210000.0,1210000.0,236500,1173423.02,902538.0847083342,270884.93529166584
2012-03-13,1200000.0,1229000.0,1200000.0,1221000.0,239700,1184090.5,903693.4963333341,280397.00366666587
2012-03-14,1230000.0,1255000.0,1230000.0,1250000.0,365500,1212213.86,904945.9912916676,307267.86870833253
2012-03-15,1251000.0,1260000.0,1242000.0,1250000.0,280700,1212213.86,906198.4862500009,306015.3737499992
2012-03-16,1260000.0,1267000.0,1238000.0,1238000.0,361400,1200576.61,907490.9209583343,293085.68904166576
2012-03-19,1235000.0,1268000.0,1234000.0,1260000.0,237600,1221911.57,908928.523875001,312983.04612499906
2012-03-20,1267000.0,1277000.0,1260000.0,1267000.0,238700,1228699.97,910438.6259166676,318261.34408333234
2012-03-21,1260000.0,1260000.0,1242000.0,1242000.0,258200,1204455.69,911863.788000001,292591.90199999895
2012-03-22,1235000.0,1263000.0,1235000.0,1258000.0,253500,1219972.03,913401.8350833344,306570.19491666567
2012-03-23,1243000.0,1274000.0,1243000.0,1261000.0,216300,1222881.34,914875.6344166677,308005.70558333234
2012-03-26,1268000.0,1275000.0,1261000.0,1275000.0,184700,1236458.14,916410.0232083343,320048.11679166555
2012-03-27,1285000.0,1311000.0,1276000.0,1311000.0,283700,1271369.9,918138.1112916677,353231.7887083322
2012-03-28,1300000.0,1308000.0,1295000.0,1302000.0,191200,1262641.96,919914.2417500011,342727.71824999887
2012-03-29,1299000.0,1299000.0,1280000.0,1280000.0,233400,1241306.99,921569.3207500011,319737.6692499989
2012-03-30,1270000.0,1280000.0,1257000.0,1275000.0,305600,1236458.14,923039.3980833343,313418.7419166656
2012-04-02,1275000.0,1299000.0,1261000.0,1299000.0,251600,1259732.64,924558.2189166676,335174.4210833323
2012-04-03,1320000.0,1339000.0,1302000.0,1335000.0,330100,1294644.4,926318.972625001,368325.4273749989
2012-04-04,1331000.0,1351000.0,1315000.0,1320000.0,291900,1280097.84,928079.4076666677,352018.43233333237
2012-04-05,1302000.0,1335000.0,1297000.0,1330000.0,258400,1289795.55,929848.0940833344,359947.4559166656
2012-04-06,1327000.0,1334000.0,1313000.0,1332000.0,205700,1291735.09,931516.3363333344,360218.75366666564
2012-04-09,1320000.0,1330000.0,1306000.0,1317000.0,171400,1277188.52,933220.4350416678,343968.08495833224
2012-04-10,1314000.0,1320000.0,1307000.0,1311000.0,223500,1271369.9,934928.4257916678,336441.47420833213
2012-04-11,1311000.0,1311000.0,1311000.0,1311000.0,0,1271369.9,936479.6573333344,334890.24266666546
2012-04-12,1283000.0,1299000.0,1268000.0,1273000.0,504800,1234518.59,937853.2249583344,296665.36504166573
2012-04-13,1265000.0,1277000.0,1260000.0,1268000.0,708100,1229669.74,939299.0367500011,290370.70324999886
2012-04-16,1273000.0,1276000.0,1250000.0,1259000.0,304400,1220941.8,940772.7936250011,280169.00637499895
2012-04-17,1251000.0,1264000.0,1241000.0,1249000.0,291000,1211244.09,942238.2990833345,269005.7909166656
2012-04-18,1277000.0,1302000.0,1269000.0,1293000.0,345000,1253914.02,943877.5764583346,310036.44354166545
2012-04-19,1292000.0,1307000.0,1289000.0,1307000.0,263100,1267490.81,945601.5600416679,321889.24995833216
2012-04-20,1294000.0,1297000.0,1278000.0,1282000.0,198000,1243246.53,947099.9223333345,296146.6076666656
