Date,Open,High,Low,Close,Volume,Adj Close,MA30,MA60,MA120,MA240
2000-03-22,298000.0,315000.0,294000.0,310000.0,1739500,297454.24,260048.57266666662,,,
2000-03-23,324000.0,329000.0,310000.0,310000.0,1299000,297454.24,260752.22766666664,,,
2000-03-24,316000.0,356000.0,309000.0,340000.0,1805200,326240.14,262511.36566666665,,,
2000-03-27,348000.0,352000.0,335000.0,340000.0,1354600,326240.14,264782.25299999997,267788.7800000001,,
2000-03-28,345000.0,363000.0,341000.0,351500.0,1488500,337274.73,267708.81899999996,268524.41950000013,,
2000-03-29,351500.0,384000.0,349000.0,383000.0,1561800,367499.92,271962.7346666666,270187.60450000013,,
2000-03-30,376000.0,378000.0,352500.0,352500.0,1492900,338234.26,275113.19099999993,271331.04416666675,,
2000-03-31,340000.0,353500.0,332500.0,335000.0,1277100,321442.49,277352.0939999999,272258.58966666675,,
2000-04-03,346000.0,366000.0,343000.0,355000.0,1136100,340633.09,280598.50333333324,273322.0686666668,,
2000-04-04,350000.0,364500.0,333000.0,340000.0,1166800,326240.14,283285.1869999999,274145.6651666668,,
2000-04-05,340000.0,340000.0,340000.0,340000.0,0,326240.14,285939.88633333327,275009.24200000014,,
2000-04-06,343000.0,348000.0,334000.0,334000.0,944700,320482.96,288514.6246666666,275784.86200000014,,
2000-04-07,343000.0,363000.0,339000.0,360000.0,847100,345430.73,291840.9946666666,276880.32516666676,,
2000-04-10,375000.0,375000.0,360000.0,365000.0,717700,350228.38,295839.0353333333,277839.85500000016,,
2000-04-11,360000.0,360000.0,347500.0,355000.0,581500,340633.09,299005.48399999994,278639.4633333335,,
2000-04-12,348000.0,351500.0,343000.0,345500.0,705000,331517.55,301868.0813333333,279399.09100000013,,
2000-04-13,345500.0,345500.0,345500.0,345500.0,0,331517.55,303515.274,280094.7501666668,,
2000-04-14,330000.0,334000.0,313000.0,313000.0,1247300,300332.83,303931.07,280398.6011666668,,
2000-04-17,271000.0,287500.0,267000.0,276000.0,1561000,264830.23,303739.164,280254.6716666668,,
2000-04-18,310000.0,312000.0,293000.0,302000.0,1474600,289778.0,304410.83466666663,280734.4365000001,,
2000-04-19,315000.0,323000.0,293000.0,300000.0,1212300,287858.95,304538.77199999994,281150.23283333343,,
2000-04-20,298000.0,308000.0,296000.0,301000.0,746700,288818.47,305178.45833333326,281550.03683333343,,
2000-04-21,303000.0,309000.0,298500.0,302500.0,528500,290257.77,305994.0586666666,281733.9466666667,,
2000-04-24,298500.0,301500.0,288000.0,290000.0,556600,278263.65,306985.5729999999,281909.86050000007,,
2000-04-25,281000.0,288000.0,276000.0,282000.0,698000,270587.41,307673.2359999999,282165.73516666674,,
2000-04-26,291000.0,293000.0,280000.0,280000.0,785800,268668.35,307993.07933333324,282445.5980000001,,
2000-04-27,276000.0,285000.0,270000.0,270000.0,1082200,259073.05,307993.07933333324,282661.49216666684,,
2000-04-28,275000.0,305000.0,273000.0,300000.0,1510600,287858.95,308824.6719999999,283357.1513333335,,
2000-05-01,300000.0,300000.0,300000.0,300000.0,0,287858.95,309368.4056666665,283964.85366666684,,
2000-05-02,310000.0,326500.0,306000.0,314000.0,1446700,301292.36,310008.0919999999,284644.52050000016,,
2000-05-03,312000.0,313000.0,304500.0,309000.0,531700,296494.71,309976.10766666656,285012.3401666668,,
2000-05-04,311000.0,318000.0,307000.0,309000.0,522000,296494.71,309944.12333333323,285348.1755000001,,
2000-05-05,309000.0,309000.0,309000.0,309000.0,0,296494.71,308952.60899999994,285731.98733333347,,
2000-05-08,320000.0,335000.0,315000.0,328000.0,1053900,314725.78,308568.7969999999,286675.5250000002,,
2000-05-09,328000.0,328000.0,328000.0,328000.0,0,314725.78,307817.1653333332,287762.9921666669,,
2000-05-10,316000.0,319500.0,313500.0,317500.0,552400,304650.72,305722.19199999986,288842.46333333355,,
2000-05-11,317500.0,317500.0,317500.0,317500.0,0,304650.72,304602.7406666666,289857.9658333335,,
2000-05-12,321000.0,322000.0,308000.0,308000.0,943400,295535.18,303739.16366666654,290545.62883333355,,
2000-05-15,314500.0,326500.0,311000.0,322000.0,942400,308968.6,302683.68066666654,291641.09200000024,,
2000-05-16,325500.0,340000.0,325500.0,340000.0,792400,326240.14,302683.68066666654,292984.4338333336,,
2000-05-17,350000.0,367000.0,346000.0,346000.0,1524700,331997.32,302875.58666666655,294407.7365000003,,
2000-05-18,337000.0,350000.0,334000.0,340000.0,731600,326240.14,303067.4926666665,295791.05866666697,,
2000-05-19,337000.0,345000.0,330000.0,345000.0,829000,331037.79,302587.7279999998,297214.36133333365,,
2000-05-22,336000.0,341500.0,331000.0,333500.0,727700,320003.19,301580.22166666645,298709.62850000034,,
2000-05-23,325000.0,335000.0,317500.0,319000.0,825800,306090.01,300428.7856666664,299717.1348333337,,
2000-05-24,308000.0,318500.0,296000.0,310000.0,1443000,297454.24,299293.3419999998,300580.711666667,,
2000-05-25,316500.0,319000.0,296500.0,300000.0,1719300,287858.95,297838.05533333303,300676.664666667,,
2000-05-26,295000.0,299500.0,280000.0,280000.0,1342000,268668.35,296782.57266666635,300356.82133333373,,
2000-05-29,263000.0,284000.0,262000.0,273000.0,1342600,261951.64,296686.6196666664,300212.8918333337,,
2000-05-30,273000.0,273000.0,273000.0,273000.0,0,261951.64,295759.07433333306,300084.9545000004,,
2000-05-31,300000.0,314500.0,298000.0,308000.0,1678700,295535.18,296014.9486666664,300276.8603333338,,
2000-06-01,310000.0,320500.0,306000.0,315000.0,1004600,302251.89,296462.72933333303,300820.5938333338,,
2000-06-02,334500.0,345000.0,325500.0,331000.0,1687700,317604.37,297374.2826666664,301684.1706666671,,
2000-06-05,346000.0,349000.0,334000.0,337000.0,960200,323361.55,298877.54599999974,302931.5595000005,,
2000-06-06,337000.0,337000.0,337000.0,337000.0,0,323361.55,300636.6839999997,304154.96000000054,,
2000-06-07,330000.0,349000.0,325500.0,340000.0,1067300,326240.14,302555.74366666644,305274.4115000005,,
2000-06-08,333000.0,348000.0,326500.0,326500.0,1171000,313286.49,304362.8583333331,306177.9688333338,,
2000-06-09,330000.0,352000.0,326500.0,351000.0,1277200,336794.97,305994.0589999998,307409.3655000004,,
2000-06-12,360000.0,364000.0,351500.0,359500.0,990300,344950.97,307897.1263333332,308632.7660000004,,
2000-06-13,353000.0,355000.0,343500.0,353000.0,849900,338714.03,309144.51533333317,309576.3036666671,,
2000-06-14,361500.0,382000.0,354500.0,382000.0,1260400,366540.39,311479.37133333314,310727.73950000043,,
2000-06-15,378000.0,378000.0,350000.0,350000.0,1224500,335835.44,312790.72899999976,311367.4261666672,,
2000-06-16,345000.0,348000.0,335500.0,337000.0,1329100,323361.55,313686.29033333313,311319.44966666715,,
2000-06-19,330000.0,347500.0,327500.0,335000.0,1071200,321442.49,313910.1806666665,311239.4888333338,289514.13441666675,
2000-06-20,347000.0,359000.0,341500.0,357000.0,1195800,342552.14,314837.72599999985,311327.44566666713,289925.9325833334,
2000-06-21,365000.0,369000.0,353500.0,354000.0,751700,339673.56,316005.15399999986,310863.6730000004,290525.6387500001,
2000-06-22,362000.0,363500.0,348000.0,352000.0,672700,337754.5,317108.61333333317,310855.6770000004,291093.3605833334,
2000-06-23,349000.0,350500.0,343000.0,350000.0,584300,335835.44,318451.9553333332,311095.55950000044,291677.0745833334,
2000-06-26,355000.0,368000.0,349500.0,360500.0,799600,345910.5,319683.35199999984,311183.5163333338,292252.7925000001,
2000-06-27,366000.0,372000.0,359500.0,365500.0,910700,350708.15,320498.95233333315,311591.3165000004,292868.4908333334,
2000-06-28,361000.0,377000.0,361000.0,376000.0,945900,360783.21,321458.48199999984,312167.0343333337,293588.13816666673,
2000-06-29,380000.0,387000.0,369000.0,374500.0,1222400,359343.92,322561.94133333315,312814.7170000004,294299.7895000001,
2000-06-30,372000.0,377000.0,364500.0,369000.0,705000,354066.5,323329.5649999998,312958.64650000044,294919.48583333346,
2000-07-03,372000.0,377500.0,371000.0,375000.0,519500,359823.68,324656.91466666653,313118.5681666671,295479.2115833334,
2000-07-04,380000.0,381000.0,367500.0,367500.0,656200,352627.21,326208.1546666666,313318.47016666713,295978.96675,
2000-07-05,369500.0,376000.0,367500.0,371500.0,497900,356465.33,328175.1909999999,313734.26650000043,296566.67875,
2000-07-06,362000.0,367500.0,359000.0,365000.0,1206800,350228.38,330254.17199999996,314046.113666667,297070.43191666674,
2000-07-07,367000.0,373000.0,361500.0,368000.0,811600,353106.97,333068.7926666666,314925.68266666704,297662.1419166667,
2000-07-10,372000.0,381500.0,370500.0,380000.0,850100,364621.33,336491.11566666665,316588.86766666704,298421.7696666667,
2000-07-11,379000.0,387000.0,372500.0,372500.0,698900,357424.86,339673.55633333325,317716.3153333337,299225.37591666664,
2000-07-12,376000.0,383000.0,373000.0,382000.0,802800,366540.39,342040.3966666666,319027.67266666703,300088.95275,
2000-07-13,385000.0,394000.0,378500.0,388000.0,976100,372297.57,344375.2526666666,320418.9910000004,300984.5139166667,
2000-07-14,389000.0,392000.0,377000.0,377500.0,608500,362222.51,345862.524,321618.4033333337,301676.175,
2000-07-17,377500.0,377500.0,377500.0,377500.0,0,362222.51,347157.88933333324,323017.71766666713,302463.78908333334,
2000-07-18,377500.0,381000.0,372000.0,373000.0,392100,357904.62,348309.3249999999,324473.0045000005,303319.3698333333,
2000-07-19,377500.0,381000.0,372000.0,373000.0,392100,357904.62,349364.8076666665,325960.27566666715,304202.9368333333,
2000-07-20,353000.0,355500.0,342000.0,345000.0,806300,331037.79,349956.5176666665,327159.68800000043,304910.5900833333,
2000-07-21,348000.0,352500.0,338000.0,346000.0,967900,331997.32,349796.5959999998,327895.3275000005,305626.2394166666,
2000-07-24,332000.0,337000.0,318000.0,319000.0,980300,306090.01,348501.2306666664,328199.1785000005,306082.0160833333,
2000-07-25,315500.0,320000.0,306000.0,314000.0,1134700,301292.36,347253.84166666644,328199.1785000005,306421.8494999999,
2000-07-26,320000.0,329000.0,318000.0,327500.0,1094900,314246.02,345510.6959999997,328495.0336666672,306753.68691666663,
2000-07-27,311000.0,318000.0,305000.0,311500.0,870800,298893.54,344279.29933333304,328535.0141666671,306941.5948333332,
2000-07-28,290000.0,295500.0,285500.0,286500.0,1660700,274905.29,342664.09066666634,328175.19050000043,306953.5889166666,
2000-07-31,286500.0,295500.0,277500.0,295000.0,932300,283061.3,341384.7176666663,327647.44916666707,307161.4870833332,
2000-08-01,298000.0,313500.0,293500.0,311000.0,1062400,298413.77,339913.4386666663,327375.58233333373,307569.2872499999,
2000-08-02,305000.0,308500.0,296500.0,303500.0,743800,291217.3,338298.22999999963,327151.69200000045,307997.0776666665,
2000-08-03,309000.0,309000.0,298500.0,301500.0,556300,289298.24,336683.021333333,326895.8173333338,308376.89158333314,
2000-08-04,296500.0,300500.0,292500.0,296000.0,472100,284020.83,334955.86766666634,326703.9115000004,308624.7701666665,
2000-08-07,287000.0,288500.0,279000.0,279000.0,575300,267708.82,332349.14499999967,326016.2485000004,308828.6702499998,
2000-08-08,283000.0,287500.0,278500.0,279000.0,669500,267708.82,329582.50066666637,325040.7265000004,309012.5801666665,
2000-08-09,284000.0,302000.0,284000.0,300000.0,791400,287858.95,327151.69199999963,324305.08700000035,309356.41174999985,
2000-08-10,300000.0,308000.0,293000.0,308000.0,816600,295535.18,325024.7339999996,323793.337666667,309792.1981666665,
2000-08-11,300000.0,303500.0,294000.0,298000.0,676800,285939.89,322753.84699999966,323041.70600000035,310128.0336666665,
2000-08-14,303000.0,308000.0,300000.0,301000.0,474600,288818.47,320387.0066666663,322521.960666667,310615.79458333313,
2000-08-15,301000.0,301000.0,301000.0,301000.0,0,288818.47,318260.0486666663,322234.1016666669,310975.61824999977,
2000-08-16,325000.0,326500.0,316500.0,321000.0,1038300,308009.07,316644.8399999997,322410.0155000003,311495.3635833331,
2000-08-17,324000.0,328000.0,317000.0,322000.0,726900,308968.6,315269.5139999996,322761.84300000034,311719.2538333331,
2000-08-18,325000.0,326000.0,310000.0,310000.0,427400,297454.24,313414.4229999996,323241.6078333336,311799.21458333306,
2000-08-21,310000.0,317000.0,309500.0,313500.0,419000,300812.6,311287.46533333295,323889.2905000003,312051.0911666665,
2000-08-22,313000.0,323500.0,312000.0,323000.0,554200,309928.13,309704.24099999963,324688.89866666694,312386.9265833331,
2000-08-23,322500.0,322500.0,308000.0,309500.0,558100,296974.48,307385.37733333296,324712.8870000003,312494.87366666645,
2000-08-24,313000.0,315000.0,305000.0,311000.0,634000,298413.77,304922.5839999996,324648.9183333336,312734.7560833331,
2000-08-25,309000.0,320000.0,305500.0,320000.0,439200,307049.54,303083.4849999996,324473.0045000002,313078.58758333314,
2000-08-28,317000.0,319000.0,313000.0,316500.0,352600,303691.19,301132.4409999996,324145.1651666669,313538.3623333331,
2000-08-29,316000.0,319000.0,308000.0,311000.0,335300,298413.77,299149.41266666626,323729.36883333354,313942.16441666643,
2000-08-30,307000.0,309500.0,301000.0,301500.0,474700,289298.24,296862.533333333,323113.6705000002,314194.04099999985,
2000-08-31,295000.0,295000.0,269000.0,273500.0,2282400,262431.4,294575.65366666636,322266.08566666686,314222.02724999987,
2000-09-01,277000.0,280000.0,271000.0,277000.0,999100,265789.76,292368.73499999964,321082.66550000024,314246.0154999998,
2000-09-04,272000.0,277500.0,265500.0,267000.0,572500,256194.46,290705.5499999997,319603.39033333363,314118.0781666665,
2000-09-05,263000.0,267000.0,251500.0,257500.0,1595300,247078.93,288898.43566666637,318076.1386666669,313826.2211666665,
2000-09-06,260000.0,264000.0,254500.0,257500.0,1062400,247078.93,286659.5326666664,316085.11433333356,313406.42691666645,
2000-09-07,247000.0,249000.0,238000.0,239500.0,1678100,229807.39,284356.66099999973,314317.9801666669,312842.70316666644,
2000-09-08,245000.0,246500.0,239500.0,244000.0,1143400,234125.28,282997.3273333331,312830.7090000002,312075.0793333331,
2000-09-11,244000.0,244000.0,244000.0,244000.0,0,234125.28,281366.12666666636,311375.42216666695,311307.4554999998,
2000-09-12,244000.0,244000.0,244000.0,244000.0,0,234125.28,279223.17699999973,309568.3078333336,310447.8767499998,
2000-09-13,244000.0,244000.0,244000.0,244000.0,0,234125.28,277320.10966666637,307809.16983333364,309336.4214166665,
2000-09-14,230000.0,235500.0,222000.0,235500.0,2122600,225969.27,275209.1439999997,305946.082666667,308400.8798333332,
2000-09-15,225000.0,231000.0,215000.0,217500.0,1653900,208697.74,272698.37433333305,303827.1210000003,307461.34024999983,
2000-09-18,200500.0,206000.0,185000.0,198500.0,2926100,190466.67,270123.6359999997,301236.3905000003,306209.95341666654,
2000-09-19,199500.0,218500.0,195000.0,208000.0,2010500,199582.2,267852.74866666633,298717.62466666696,305154.4705833332,
2000-09-20,230000.0,233000.0,223000.0,230000.0,2068200,220691.86,265613.84566666634,296382.7688333336,304274.9015833332,
2000-09-21,229500.0,233000.0,216000.0,220000.0,1308900,211096.56,262799.2249999997,293911.97950000025,303363.34824999986,
2000-09-22,192000.0,202500.0,189000.0,190000.0,2065300,182310.67,259344.91766666636,291049.3823333336,302004.0144166666,
2000-09-25,194000.0,205500.0,192000.0,204500.0,1319700,196223.85,256258.43033333303,288322.7185000003,300720.64333333325,
2000-09-26,195000.0,202000.0,195000.0,200000.0,1168600,191905.96,253028.01333333305,285644.0310000003,299481.2505833332,
2000-09-27,200000.0,205000.0,198000.0,201500.0,1395900,193345.26,249205.886333333,282925.363166667,298329.8148333332,
2000-09-28,205000.0,209500.0,201500.0,203000.0,1049400,194784.55,245399.75133333303,280334.63266666705,297190.37316666654,
2000-09-29,206000.0,206000.0,197000.0,202000.0,1150700,193825.02,241945.44399999967,277679.9335000004,296302.80808333325,
2000-10-02,192000.0,194000.0,188000.0,190500.0,822400,182790.43,238011.37166666632,274649.4185000004,295619.14308333327,
2000-10-03,190500.0,190500.0,190500.0,190500.0,0,182790.43,233773.44833333298,271738.84466666705,294727.57999999996,
2000-10-04,185000.0,197500.0,179500.0,194500.0,1652700,186628.55,230095.25066666634,268740.3140000004,293883.99333333323,
2000-10-05,201000.0,204000.0,197000.0,197000.0,1254900,189027.37,226449.037333333,265685.81066666706,293052.4008333332,
2000-10-06,190000.0,195000.0,188000.0,195000.0,1098700,187108.31,222450.996333333,262767.24066666706,292192.82199999987,
2000-10-09,191000.0,192000.0,184000.0,184500.0,1263900,177033.25,218229.06499999962,259680.7530000004,291349.2353333332,
2000-10-10,185000.0,190500.0,179500.0,183000.0,1242900,175593.96,214135.07133333298,256642.24200000043,290557.62324999995,
2000-10-11,172500.0,173000.0,160500.0,161000.0,2072100,154484.3,209641.27333333297,253251.9033333338,289606.0894999999,
2000-10-12,157000.0,164000.0,157000.0,157000.0,1590700,150646.18,205915.09933333294,250245.37650000045,288702.53224999993,
2000-10-13,150000.0,154500.0,141500.0,151500.0,2305900,145368.77,201901.06633333294,247134.90066666712,287515.11408333323,
2000-10-16,151500.0,151500.0,151500.0,151500.0,0,145368.77,198206.87666666627,244456.21333333378,286327.6959166666,
2000-10-17,149000.0,154000.0,136500.0,137000.0,1306000,131455.58,194352.7649999996,241625.6003333338,284912.3894166666,
2000-10-18,127000.0,138000.0,121000.0,136500.0,3284300,130975.82,190482.66133333294,238571.09700000047,283533.0653333332,
2000-10-19,136500.0,152500.0,134500.0,145000.0,2754400,139131.82,187460.14233333297,235908.40166666717,282221.7079166666,
2000-10-20,162000.0,166500.0,159500.0,166500.0,2376500,159761.71,184981.3566666663,233989.34200000053,281082.2662499999,
2000-10-23,174500.0,176000.0,158000.0,160000.0,2799200,153524.77,182294.6729999996,231830.39983333382,279738.9244999999,
2000-10-24,159000.0,171000.0,155000.0,167000.0,1942300,160241.48,179831.8796666663,229527.52833333384,278451.5553333332,
2000-10-25,160000.0,163000.0,156500.0,160500.0,1374600,154004.54,177161.18833333295,227240.6490000005,277196.1704999999,
2000-10-26,146500.0,151500.0,137000.0,144500.0,2665800,138652.06,174250.61466666628,224729.87933333384,275812.8483333332,
2000-10-27,144500.0,144500.0,144500.0,144500.0,0,138652.06,171915.75866666625,222307.0665000005,274505.4889999999,
2000-10-30,140000.0,144000.0,136000.0,137500.0,736600,131935.35,169964.71466666626,220044.1753333338,273030.21191666654,
2000-10-31,137500.0,142500.0,131500.0,142500.0,1263800,136733.0,167869.7413333329,217861.2450000005,271450.9857499999,
2000-11-01,150000.0,163500.0,148000.0,163000.0,1883300,156403.36,165726.79133333292,215670.3185000005,269987.7027499999,
2000-11-02,160000.0,171500.0,158500.0,166000.0,2463600,159281.95,163999.63766666627,213399.4313333338,268596.38449999987,
2000-11-03,171000.0,173500.0,168500.0,172000.0,1608400,165039.13,163423.91966666625,211384.41866666716,267213.0623333332,
2000-11-06,173000.0,183500.0,169000.0,175500.0,1437300,168397.48,162496.37399999963,209377.40216666713,265949.6814166665,
2000-11-07,173000.0,177500.0,169000.0,172000.0,1074800,165039.13,161600.81299999962,207314.41316666716,264774.2574166665,
2000-11-08,170000.0,173000.0,164000.0,170500.0,1164300,163599.83,160609.2986666663,204907.59250000046,263658.8039999998,
2000-11-09,165000.0,171500.0,163000.0,170000.0,1046100,163120.07,159553.81599999964,202476.78366666715,262619.3133333332,
2000-11-10,168000.0,172000.0,166000.0,169000.0,702800,162160.54,158498.333333333,200221.88866666713,261731.7482499998,
2000-11-13,161000.0,163000.0,155000.0,157500.0,1021400,151125.95,157442.85066666635,197727.11116666713,260808.20083333313,
2000-11-14,160500.0,166000.0,160500.0,164500.0,635100,157842.65,156611.2579999997,195192.35316666713,259940.62591666644,
2000-11-15,172500.0,173000.0,166000.0,169500.0,1114400,162640.3,155811.64966666637,192953.45016666714,258833.1685833331,
2000-11-16,170000.0,171000.0,162500.0,164000.0,748400,157362.89,154756.1669999997,190602.60216666714,257625.7602499998,
2000-11-17,159000.0,161500.0,157500.0,161000.0,724500,154484.3,153668.6999999997,188059.8481666672,256266.4263333331,
2000-11-20,158000.0,160500.0,155000.0,155000.0,535900,148727.12,152725.16233333302,185477.11366666717,254811.13941666644,
2000-11-21,154000.0,158500.0,148500.0,158000.0,1032400,151605.71,151925.55399999968,183030.3126666672,253379.8407499998,
2000-11-22,155000.0,161000.0,154000.0,157000.0,754200,150646.18,151797.61666666635,180719.4450000005,251916.55774999977,
2000-11-23,157000.0,163000.0,157000.0,160500.0,892900,154004.54,151909.5619999997,178912.33066666717,250589.20816666645,
2000-11-24,165500.0,170000.0,163500.0,170000.0,910600,163120.07,152501.27199999974,177201.16916666718,249141.91733333314,
2000-11-27,180000.0,190000.0,178500.0,189000.0,2004400,181351.14,153700.68433333308,175953.7805000005,247778.5854166665,
2000-11-28,182500.0,182500.0,175000.0,176000.0,1195400,168877.25,154948.07333333307,174650.41916666718,246363.27891666646,
2000-11-29,165000.0,167500.0,160000.0,161000.0,1086000,154484.3,155731.68933333305,173107.17533333384,244596.14483333315,
2000-11-30,161000.0,164500.0,157500.0,162000.0,1266300,155443.83,156275.4229999997,171867.7826666672,243092.88141666644,
2000-12-01,154000.0,161000.0,152000.0,159000.0,1928500,152565.24,156035.54066666638,170508.4486666672,241669.5788333331,
2000-12-04,161000.0,162500.0,154000.0,155000.0,1037500,148727.12,155875.61899999974,169085.14600000053,240230.28408333313,264872.2092500001
2000-12-05,158000.0,162500.0,156000.0,162000.0,1168000,155443.83,155715.69733333305,167773.78850000055,238671.04816666644,264298.4903750001
2000-12-06,170500.0,171500.0,160500.0,160500.0,1917800,154004.54,155715.69733333305,166438.44283333386,237123.8063333331,263824.72254166676
2000-12-07,160500.0,163000.0,158000.0,163000.0,860400,156403.36,156307.40733333307,165279.01100000052,235612.5468333331,263352.95370833337
2000-12-08,163000.0,169500.0,163000.0,168500.0,951500,161680.77,157075.03099999976,164495.39483333385,234161.25791666642,262919.16625000007
2000-12-11,174000.0,181500.0,174000.0,179000.0,1411500,171755.84,158402.3806666664,164183.54766666717,232709.96908333307,262481.38079166674
2000-12-12,179000.0,182500.0,175000.0,175000.0,1474900,167917.72,159441.87133333308,163655.80633333387,231186.71549999976,262027.60316666675
2000-12-13,175000.0,189000.0,175000.0,189000.0,1682800,181351.14,160273.46399999972,163000.12766666722,229691.44824999975,261639.7932083334
2000-12-14,181000.0,184000.0,178000.0,181000.0,1339300,173674.9,160753.22899999973,162376.4333333339,228144.2064166664,261221.9979583334
2000-12-15,181000.0,182000.0,174000.0,174500.0,1059200,167437.95,160833.1896666664,162128.55466666722,226588.9684999997,260754.22716666677
2000-12-18,175000.0,179500.0,174500.0,178000.0,687000,170796.31,160913.15066666636,161704.7623333339,225013.74041666638,260246.4760000001
2000-12-19,178000.0,178500.0,175500.0,176500.0,508900,169357.01,161057.0799999997,161328.94650000054,223486.4887499997,259732.72775000008
2000-12-20,171000.0,172500.0,166000.0,167000.0,1073500,160241.48,160945.13499999972,160777.2168333339,221851.28999999972,259208.98437500006
2000-12-21,156000.0,165000.0,153500.0,162000.0,1532500,155443.83,160689.26033333305,160121.53816666722,220228.08541666638,258649.25866666672
